date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-06-26,26.0,26.48,26.48,25.0,268329.62,2.41,10.01,22.474,20.233,19.007,163401.1,119823.59,107071.75,3.13
2015-06-25,22.6,24.07,24.07,22.1,51666.94,2.19,10.01,20.824,19.421,18.487,123978.06,99585.26,99345.0,0.6
2015-06-24,19.87,21.88,21.88,19.7,110733.2,1.99,10.01,19.768,18.832,18.091,138730.4,102039.71,105958.72,1.29
2015-06-23,21.09,21.25,19.89,19.01,233060.62,-0.16,-0.8,18.888,18.455,17.794,127784.55,102584.34,108261.68,2.72
2015-04-30,18.02,20.05,20.05,17.94,153215.11,1.82,9.98,18.426,18.183,17.524,91650.96,85107.14,99667.08,1.79
2015-04-29,18.7,18.7,18.23,18.13,71214.42,-0.56,-2.98,17.992,17.888,17.249,76246.07,76735.58,94754.72,0.83
2015-04-28,17.4,18.87,18.79,17.4,125428.67,1.31,7.49,18.018,17.743,17.07,75192.45,75278.26,97195.83,1.46
2015-04-27,17.45,17.88,17.48,17.41,56003.92,-0.1,-0.57,17.896,17.652,16.88,65349.01,70705.82,96507.41,0.65
2015-04-24,17.75,18.08,17.58,17.05,52392.67,-0.3,-1.68,18.022,17.758,16.731,77384.13,74626.68,96105.36,0.61
2015-04-23,18.51,18.62,17.88,17.75,76190.69,-0.48,-2.61,17.94,17.828,16.567,78563.32,85011.03,95683.29,0.89
2015-04-22,18.18,18.73,18.36,17.95,65946.31,0.18,0.99,17.784,17.78,16.384,77225.08,94319.92,94332.87,0.77
2015-04-21,18.08,18.38,18.18,17.45,76211.46,0.07,0.39,17.468,17.553,16.184,75364.06,99104.75,94857.72,0.89
2015-04-20,17.04,18.75,18.11,16.89,116179.51,0.94,5.47,17.408,17.349,16.005,76062.63,109877.74,94381.55,1.35
2015-04-17,17.13,17.33,17.17,16.81,58288.65,0.07,0.41,17.494,17.132,15.824,71869.24,113939.02,91040.25,0.68
2015-04-16,16.6,17.52,17.1,16.16,69499.49,0.32,1.91,17.716,16.864,15.695,91458.74,114227.03,91114.08,0.81
2015-04-15,17.99,17.99,16.78,16.75,56641.18,-1.1,-6.15,17.776,16.61,15.578,111414.75,112773.85,90413.43,0.66
2015-04-14,18.51,18.51,17.88,17.6,79704.31,-0.66,-3.56,17.638,16.396,15.48,122845.44,119113.41,92687.0,0.93
2015-04-13,18.26,18.79,18.54,17.75,95212.55,0.26,1.42,17.29,16.107,15.306,143692.85,122309.01,93432.38,1.11
2015-04-10,17.0,18.85,18.28,16.8,156236.19,0.88,5.06,16.77,15.703,15.064,156008.81,117584.04,92069.11,1.82
2015-04-09,16.0,17.7,17.4,15.34,169279.5,1.31,8.14,16.012,15.306,14.803,136995.31,106355.55,85561.65,1.97
2015-04-08,16.0,16.34,16.09,15.83,113794.64,-0.05,-0.31,15.444,14.988,14.587,114132.96,94345.83,78925.73,1.33
2015-04-07,16.15,16.68,16.14,15.66,183941.38,0.2,1.25,15.154,14.814,14.449,115381.38,90610.69,74429.52,2.14
2015-04-03,14.36,15.94,15.94,14.25,156792.34,1.45,10.01,14.924,14.66,14.307,100925.16,78885.35,66773.63,1.83
2015-04-02,14.65,14.77,14.49,14.35,61168.67,-0.07,-0.48,14.636,14.516,14.173,79159.28,68141.47,60274.05,0.71
2015-04-01,14.62,14.72,14.56,14.33,54967.76,-0.08,-0.55,14.6,14.525,14.11,75715.8,68001.14,58664.68,0.64
2015-03-31,15.33,15.58,14.64,14.6,120036.77,-0.35,-2.33,14.532,14.545,14.054,74558.7,68053.01,57891.27,1.4
2015-03-30,14.5,15.33,14.99,14.45,111660.28,0.49,3.38,14.474,14.563,14.005,65839.99,66260.6,53828.0,1.3
2015-03-27,14.36,14.8,14.5,14.36,47962.9,0.19,1.33,14.396,14.505,13.955,56845.54,64555.75,51053.49,0.56
2015-03-26,14.18,14.34,14.31,13.92,43951.27,0.09,0.63,14.396,14.425,13.905,57123.67,66554.19,49861.48,0.51
2015-03-25,14.35,14.35,14.22,14.06,49182.26,-0.13,-0.91,14.45,14.3,13.866,60286.49,64767.75,49050.51,0.57
2015-03-24,14.76,14.76,14.35,13.91,76443.26,-0.25,-1.71,14.558,14.186,13.826,61547.32,63505.64,48289.92,0.89
2015-03-23,14.51,14.72,14.6,14.49,66687.99,0.1,0.69,14.652,14.084,13.796,66681.2,58248.35,44483.31,0.78
2015-03-20,14.57,14.77,14.5,14.43,49353.57,-0.08,-0.55,14.614,13.954,13.751,72265.97,54661.92,42533.9,0.58
2015-03-19,14.51,14.74,14.58,14.41,59765.36,-0.18,-1.22,14.454,13.829,13.715,75984.7,52406.63,42602.38,0.7
2015-03-18,14.84,14.99,14.76,14.51,55486.44,-0.06,-0.41,14.15,13.695,13.69,69249.01,49328.21,41445.13,0.65
2015-03-17,14.41,14.95,14.82,14.41,102112.66,0.41,2.85,13.814,13.562,13.635,65463.96,47729.54,40142.36,1.19
2015-03-16,13.83,15.01,14.41,13.83,94611.8,0.71,5.18,13.516,13.446,13.585,49815.5,41395.4,36145.07,1.1
2015-03-13,13.15,13.75,13.7,13.14,67947.24,0.64,4.9,13.294,13.405,13.542,37057.87,37551.23,32515.22,0.79
2015-03-12,13.09,13.25,13.06,13.02,26086.93,-0.02,-0.15,13.204,13.385,13.542,28828.57,33168.78,29903.85,0.3
2015-03-11,13.33,13.33,13.08,13.0,36561.17,-0.25,-1.88,13.24,13.431,13.589,29407.4,33333.28,30538.03,0.43
2015-03-10,13.4,13.42,13.33,13.22,23870.34,0.03,0.23,13.31,13.465,13.635,29995.12,33074.2,30679.84,0.28
2015-03-09,13.25,13.32,13.3,13.1,30823.69,0.05,0.38,13.376,13.507,13.684,32975.3,30718.27,31660.67,0.36
2015-03-06,13.24,13.47,13.25,13.12,26800.71,0.01,0.08,13.516,13.547,13.722,38044.59,30405.87,32446.92,0.31
2015-03-05,13.42,13.42,13.24,13.21,28981.11,-0.19,-1.42,13.566,13.601,13.772,37508.99,32798.12,33663.13,0.34
2015-03-04,13.66,13.66,13.43,13.1,39499.74,-0.23,-1.68,13.622,13.684,13.842,37259.15,33562.05,37828.83,0.46
2015-03-03,14.11,14.11,13.66,13.63,38771.23,-0.34,-2.43,13.62,13.707,13.862,36153.29,32555.18,40721.48,0.45
2015-03-02,13.76,14.0,14.0,13.5,56170.17,0.5,3.7,13.638,13.723,13.848,28461.24,30894.74,42188.21,0.65
2015-02-27,13.55,13.57,13.5,13.35,24122.68,-0.02,-0.15,13.578,13.678,13.835,22767.15,27479.2,46481.44,0.28
2015-02-26,13.43,13.55,13.52,13.06,27731.94,0.1,0.74,13.636,13.699,13.784,28087.26,26638.92,47169.23,0.32
2015-02-25,13.71,13.79,13.42,13.22,33970.42,-0.28,-2.04,13.746,13.746,13.719,29864.94,27742.78,47541.86,0.4
2015-02-24,13.71,13.76,13.75,13.71,311.0,0.05,0.36,13.794,13.805,13.665,28957.08,28285.48,47314.71,0.0
2015-02-17,13.8,13.8,13.7,13.55,27699.72,-0.09,-0.65,13.808,13.86,13.591,33328.23,32603.07,48968.84,0.32
2015-02-16,14.05,14.08,13.79,13.65,50723.23,-0.28,-1.99,13.778,13.897,13.503,32191.25,34487.97,48634.63,0.59
2015-02-13,13.68,14.12,14.07,13.68,36620.32,0.41,3.0,13.762,13.943,13.398,25190.59,34528.14,47396.54,0.43
2015-02-12,13.94,13.94,13.66,13.42,29431.13,-0.16,-1.16,13.746,14.0,13.308,25620.62,42095.62,47001.27,0.34
2015-02-11,13.56,13.94,13.82,13.5,22166.74,0.27,1.99,13.816,14.017,13.251,27613.87,48887.77,47667.51,0.26
2015-02-10,13.65,13.89,13.55,13.3,22014.84,-0.16,-1.17,13.912,13.973,13.159,31877.91,53481.69,48820.79,0.26
2015-02-09,14.07,14.28,13.71,13.65,15719.9,-0.28,-2.0,14.016,13.991,13.06,36784.69,65483.68,50006.23,0.18
2015-02-06,14.0,14.19,13.99,13.31,38770.51,-0.02,-0.14,14.124,13.868,12.963,43865.7,67699.53,52598.21,0.45
2015-02-05,14.5,14.68,14.01,14.0,39397.36,-0.29,-2.03,14.254,13.691,12.902,58570.62,67340.95,53819.34,0.46
2015-02-04,14.07,14.4,14.3,13.78,43486.95,0.23,1.64,14.218,13.525,12.845,70161.68,66343.95,53329.41,0.51
2015-02-03,14.18,14.35,14.07,13.62,46548.72,-0.18,-1.26,14.034,13.322,12.766,75085.46,65334.61,54338.25,0.54
2015-02-02,14.35,14.62,14.25,13.5,51124.97,-0.39,-2.66,13.966,13.108,12.72,94182.67,62781.29,54389.03,0.6
2015-01-30,13.91,15.17,14.64,13.6,112295.11,0.81,5.86,13.612,12.852,12.666,91533.36,60264.94,54327.52,1.31
2015-01-29,13.21,13.9,13.83,13.0,97352.63,0.45,3.36,13.128,12.616,12.594,76111.27,51906.91,52199.27,1.13
2015-01-28,13.75,13.75,13.38,13.2,68105.89,-0.35,-2.55,12.832,12.484,12.601,62526.23,46447.25,51873.91,0.79
2015-01-27,12.5,13.73,13.73,12.4,142034.77,1.25,10.02,12.61,12.344,12.681,55583.75,44159.88,51153.94,1.66
2015-01-26,12.2,12.6,12.48,12.06,37878.39,0.26,2.13,12.25,12.128,12.717,31379.9,34528.79,46570.89,0.44
2015-01-23,12.65,12.65,12.22,12.08,35184.67,-0.13,-1.05,12.092,12.057,12.808,28996.53,37496.88,47281.58,0.41
2015-01-22,12.24,12.4,12.35,12.1,29427.44,0.08,0.65,12.104,12.113,12.862,27702.55,40297.74,46624.67,0.34
2015-01-21,11.94,12.28,12.27,11.51,33393.46,0.34,2.85,12.136,12.164,12.89,30368.27,40314.86,46830.74,0.39
2015-01-20,11.7,11.97,11.93,11.7,21015.52,0.24,2.05,12.078,12.209,12.926,32736.02,43341.89,48074.1,0.24
2015-01-19,11.71,11.98,11.69,11.1,25961.56,-0.59,-4.8,12.006,12.332,13.024,37677.68,45996.77,51499.58,0.3
2015-01-16,12.55,12.65,12.28,12.18,28714.77,-0.23,-1.84,12.022,12.479,13.109,45997.23,48390.11,53510.55,0.33
2015-01-15,12.01,12.56,12.51,12.01,42756.02,0.53,4.42,12.122,12.571,13.103,52892.92,52491.63,53856.4,0.5
2015-01-14,11.57,12.29,11.98,11.55,45232.23,0.41,3.54,12.192,12.717,13.077,50261.46,57300.57,52791.71,0.53
2015-01-13,11.77,11.87,11.57,11.4,45723.8,-0.2,-1.7,12.34,13.018,13.078,53947.76,58148.0,52156.54,0.53
2015-01-12,12.59,12.59,11.77,11.61,67559.33,-1.01,-7.9,12.658,13.305,13.092,54315.86,58612.99,51807.64,0.79
2015-01-09,12.96,13.3,12.78,12.75,63193.22,-0.08,-0.62,12.936,13.558,13.075,50782.98,57066.29,50312.08,0.74
2015-01-08,12.77,13.02,12.86,12.66,29598.73,0.14,1.1,13.02,13.611,12.99,52090.35,52951.6,48594.18,0.34
2015-01-07,12.88,13.45,12.72,12.7,63663.71,-0.44,-3.34,13.242,13.615,12.882,64339.68,53346.62,49342.89,0.74
2015-01-06,13.16,13.66,13.16,12.5,47564.32,0.0,0.0,13.696,13.642,12.816,62348.23,52806.31,47954.85,0.55
2015-01-05,13.28,13.59,13.16,13.08,49894.92,-0.04,-0.3,13.952,13.716,12.72,62910.11,57002.4,47790.86,0.58
2014-12-31,13.56,13.96,13.2,12.9,69730.05,-0.77,-5.51,14.18,13.738,12.654,63349.59,58630.99,47086.28,0.81
2014-12-30,14.97,15.59,13.97,13.51,90845.39,-1.02,-6.8,14.202,13.634,12.586,53812.85,55221.17,45074.14,1.06
2014-12-29,14.43,15.09,14.99,14.31,53706.48,0.55,3.81,13.988,13.436,12.478,42353.57,48282.85,42305.74,0.63
2014-12-26,14.38,14.68,14.44,13.83,50373.73,0.14,0.98,13.588,13.137,12.316,43264.38,46165.08,41489.87,0.59
2014-12-25,13.2,14.57,14.3,13.2,52092.32,0.99,7.44,13.48,12.878,12.194,51094.68,45002.29,41140.57,0.61
2014-12-24,12.82,13.33,13.31,12.82,22046.32,0.41,3.18,13.296,12.592,12.079,53912.38,43557.88,42438.57,0.26
2014-12-23,12.93,13.5,12.9,12.68,33549.0,-0.09,-0.69,13.066,12.369,12.011,56629.5,44236.76,43582.8,0.39
2014-12-22,13.65,13.96,12.99,12.71,58260.53,-0.91,-6.55,12.884,12.149,11.953,54212.13,45339.15,43531.01,0.68
2014-12-19,13.9,14.0,13.9,13.06,89525.24,0.52,3.89,12.686,11.99,11.898,49065.78,43103.4,43050.03,1.04
2014-12-18,12.16,13.38,13.38,12.1,66180.83,1.22,10.03,12.276,11.723,11.782,38909.9,38579.32,39478.79,0.77
2014-12-17,11.92,12.3,12.16,11.91,35631.89,0.17,1.42,11.888,11.57,11.682,33203.37,35541.57,37669.37,0.42
2014-12-16,12.03,12.03,11.99,11.87,21462.17,-0.01,-0.08,11.672,11.538,11.659,31844.01,34927.1,38050.73,0.25
2014-12-15,11.7,12.09,12.0,11.68,32528.75,0.15,1.27,11.414,11.519,11.666,36466.17,36328.63,37805.73,0.38
2014-12-12,11.4,11.89,11.85,11.31,38745.87,0.41,3.58,11.294,11.495,11.678,37141.03,36814.67,37671.94,0.45
2014-12-11,11.04,11.6,11.44,10.81,37648.17,0.36,3.25,11.17,11.509,11.698,38248.73,37278.86,37736.41,0.44
2014-12-10,10.7,11.17,11.08,10.56,28835.1,0.38,3.55,11.252,11.565,11.734,37879.77,41319.27,38245.33,0.34
2014-12-09,11.32,11.32,10.7,10.69,44572.97,-0.7,-6.14,11.404,11.652,11.769,38010.19,42928.85,38000.54,0.52
2014-12-08,11.0,11.48,11.4,10.82,35903.02,0.17,1.51,11.624,11.757,11.81,36191.1,41722.87,37381.68,0.42
2014-12-05,12.0,12.0,11.23,11.23,44284.38,-0.62,-5.23,11.696,11.805,11.83,36488.31,42996.66,36736.42,0.52
2014-12-04,11.84,11.89,11.85,11.7,35803.39,0.01,0.08,11.848,11.841,11.859,36308.98,40378.27,37032.06,0.42
2014-12-03,11.8,11.96,11.84,11.71,29487.19,0.04,0.34,11.878,11.794,11.865,44758.76,39797.17,36550.5,0.34
2014-12-02,11.58,12.11,11.8,11.58,35477.5,0.04,0.34,11.9,11.78,11.855,47847.51,41174.36,36815.55,0.41
2014-12-01,11.98,11.98,11.76,11.74,37389.07,-0.23,-1.92,11.89,11.812,11.861,47254.65,39282.83,37873.56,0.44
2014-11-28,12.04,12.04,11.99,11.68,43387.77,-0.01,-0.08,11.914,11.86,11.836,49505.02,38529.21,37474.11,0.51
2014-11-27,11.87,12.19,12.0,11.64,78052.29,0.05,0.42,11.834,11.886,11.805,44447.56,38193.97,36622.18,0.91
2014-11-26,11.75,11.95,11.95,11.29,44930.92,0.2,1.7,11.71,11.903,11.776,34835.58,35171.39,34837.98,0.52
2014-11-25,11.85,11.98,11.75,11.7,32513.2,-0.13,-1.09,11.66,11.886,11.742,34501.21,33072.23,35063.09,0.38
2014-11-24,11.95,12.1,11.88,11.72,48640.91,0.29,2.5,11.734,11.862,11.711,31311.01,33040.48,35167.48,0.57
2014-11-21,11.35,11.64,11.59,11.35,18100.47,0.21,1.84,11.806,11.855,11.662,27553.39,30476.18,34157.83,0.21
2014-11-20,11.61,11.65,11.38,11.35,29992.39,-0.32,-2.73,11.938,11.876,11.617,31940.39,33685.85,33959.35,0.35
2014-11-19,12.1,12.14,11.7,11.64,43259.07,-0.42,-3.46,12.096,11.935,11.583,35507.19,33303.83,33554.14,0.5
2014-11-18,12.2,12.3,12.12,12.11,16562.22,-0.12,-0.98,12.112,11.93,11.543,31643.25,32456.73,33153.01,0.19
2014-11-17,12.26,12.38,12.24,12.12,29852.82,-0.01,-0.08,11.99,11.909,11.498,34769.95,36464.29,33575.38,0.35
2014-11-14,12.23,12.29,12.25,12.0,40035.43,0.08,0.66,11.904,11.812,11.448,33398.97,36419.01,34039.7,0.47
2014-11-13,11.78,12.18,12.17,11.78,47826.43,0.39,3.31,11.814,11.723,11.4,35431.31,35050.39,34759.85,0.56
2014-11-12,11.52,11.8,11.78,11.52,23939.35,0.27,2.35,11.774,11.649,11.382,31100.46,34504.58,35354.61,0.28
2014-11-11,11.91,12.08,11.51,11.08,32195.7,-0.3,-2.54,11.748,11.598,11.405,33270.21,37053.95,36808.09,0.38
2014-11-10,11.86,11.95,11.81,11.54,22997.94,0.01,0.09,11.828,11.559,11.436,38158.63,37294.48,38642.73,0.27
2014-11-07,12.01,12.39,11.8,11.73,50197.14,-0.17,-1.42,11.72,11.469,11.428,39439.06,37839.48,40750.18,0.58
2014-11-06,11.66,12.1,11.97,11.66,26172.18,0.32,2.75,11.632,11.357,11.375,34669.46,34232.86,39585.86,0.3
2014-11-05,11.86,11.94,11.65,11.55,34788.11,-0.26,-2.18,11.524,11.231,11.319,37908.7,33804.45,40416.3,0.41
2014-11-04,11.27,12.19,11.91,11.24,56637.77,0.64,5.68,11.448,11.156,11.267,40837.68,33849.29,40611.87,0.66
2014-11-03,11.37,11.42,11.27,11.2,29400.09,-0.09,-0.79,11.29,11.086,11.183,36430.32,30686.48,38764.08,0.34
2014-10-31,11.45,11.55,11.36,11.2,26349.15,-0.07,-0.61,11.218,11.083,11.128,36239.9,31660.38,38816.27,0.31
2014-10-30,11.27,11.7,11.43,11.27,42368.36,0.16,1.42,11.082,11.077,11.056,33796.26,34469.31,38429.15,0.49
2014-10-29,11.13,11.5,11.27,11.12,49433.05,0.15,1.35,10.938,11.114,10.98,29700.21,36204.64,37362.71,0.58
2014-10-28,10.91,11.2,11.12,10.91,34600.96,0.21,1.93,10.864,11.212,10.916,26860.9,36562.23,36115.22,0.4
2014-10-27,10.7,10.97,10.91,10.48,28447.96,0.23,2.15,10.882,11.313,10.86,24942.63,39990.99,36323.06,0.33
2014-10-24,10.6,10.8,10.68,10.55,14130.96,-0.03,-0.28,10.948,11.387,10.813,27080.86,43660.88,37731.6,0.16
2014-10-23,10.92,10.96,10.71,10.7,21888.1,-0.19,-1.74,11.072,11.393,10.769,35142.35,44938.87,38972.31,0.26
2014-10-22,11.25,11.27,10.9,10.86,35236.5,-0.31,-2.77,11.29,11.407,10.714,42709.08,47028.16,39765.34,0.41
2014-10-21,11.19,11.3,11.21,11.1,25009.63,-0.03,-0.27,11.56,11.377,10.64,46263.56,47374.46,39388.76,0.29
2014-10-20,11.42,11.7,11.24,11.15,39139.13,-0.06,-0.53,11.744,11.28,10.55,55039.34,46841.68,40810.47,0.46
2014-10-17,11.71,11.96,11.3,11.18,54438.41,-0.5,-4.24,11.826,11.173,10.466,60240.9,45972.15,40406.12,0.63
2014-10-16,12.13,12.19,11.8,11.75,59721.71,-0.45,-3.67,11.714,11.034,10.37,54735.38,42389.0,38955.03,0.7
2014-10-15,12.16,12.5,12.25,12.0,53008.9,0.12,0.99,11.524,10.845,10.248,51347.24,38520.79,38167.07,0.62
2014-10-14,11.55,12.48,12.13,11.42,68888.57,0.48,4.12,11.194,10.619,10.113,48485.36,35668.22,37387.82,0.8
2014-10-13,10.74,11.81,11.65,10.7,65146.89,0.91,8.47,10.816,10.406,9.991,38644.01,32655.14,38200.45,0.76
2014-10-10,10.75,10.88,10.74,10.6,26910.84,-0.11,-1.01,10.52,10.239,9.868,31703.41,31802.33,36376.44,0.31
2014-10-09,10.51,10.98,10.85,10.38,42780.98,0.25,2.36,10.354,10.145,9.794,30042.61,33005.76,37279.91,0.5
2014-10-08,10.31,10.99,10.6,10.3,38699.51,0.36,3.52,10.166,10.02,9.71,25694.33,32502.52,38120.09,0.45
2014-09-30,10.16,10.32,10.24,10.08,19681.82,0.07,0.69,10.044,9.903,9.639,22851.08,31403.07,39146.04,0.23
2014-09-29,10.0,10.19,10.17,9.88,30443.89,0.26,2.62,9.996,9.819,9.58,26666.26,34779.26,40875.84,0.35
2014-09-26,9.99,9.99,9.91,9.74,18606.84,0.0,0.0,9.958,9.758,9.528,31901.25,34840.09,42743.55,0.22
2014-09-25,10.07,10.07,9.91,9.89,21039.61,-0.08,-0.8,9.936,9.706,9.469,35968.91,35521.06,46160.21,0.25
2014-09-24,10.0,10.1,9.99,9.85,24483.24,-0.01,-0.1,9.874,9.651,9.43,39310.7,37813.36,53330.44,0.29
2014-09-23,9.98,10.35,10.0,9.87,38757.74,0.02,0.2,9.762,9.607,9.394,39955.05,39107.43,59161.76,0.45
2014-09-22,9.75,10.18,9.98,9.6,56618.82,0.18,1.84,9.642,9.575,9.315,42892.25,43745.77,58829.62,0.66
2014-09-19,9.6,9.8,9.8,9.5,38945.16,0.2,2.08,9.558,9.497,9.244,37778.93,40950.56,57976.57,0.45
2014-09-18,9.45,9.66,9.6,9.39,37748.53,0.17,1.8,9.476,9.442,9.188,35073.2,41554.06,57804.43,0.44
2014-09-17,9.39,9.53,9.43,9.28,27705.0,0.03,0.32,9.428,9.4,9.14,36316.02,43737.67,57720.78,0.32
2014-09-16,9.57,9.76,9.4,9.38,53443.75,-0.16,-1.67,9.452,9.374,9.101,38259.81,46889.01,58439.1,0.62
2014-09-15,9.4,9.6,9.56,9.39,31052.23,0.17,1.81,9.508,9.341,9.056,44599.29,46972.41,57919.73,0.36
2014-09-12,9.33,9.5,9.39,9.33,25416.5,0.03,0.32,9.436,9.298,9.003,44122.18,50647.0,59781.78,0.3
2014-09-11,9.53,9.61,9.36,9.31,43962.61,-0.19,-1.99,9.408,9.231,8.947,48034.91,56799.36,60711.69,0.51
2014-09-10,9.56,9.63,9.55,9.35,37423.96,-0.13,-1.34,9.372,9.209,8.894,51159.32,68847.52,61118.43,0.44
2014-09-09,9.4,10.12,9.68,9.36,85141.16,0.48,5.22,9.296,9.18,8.83,55518.21,79216.09,62287.09,0.99
2014-09-05,9.21,9.28,9.2,9.13,28666.69,-0.05,-0.54,9.174,9.054,8.764,49345.53,73913.47,61736.2,0.33
2014-09-04,9.29,9.32,9.25,9.14,44980.14,0.07,0.76,9.16,8.99,8.712,57171.82,75002.58,61124.55,0.52
2014-09-03,9.07,9.25,9.18,9.05,59584.63,0.01,0.11,9.054,8.934,8.656,65563.8,74054.79,59745.82,0.69
2014-09-02,9.07,9.25,9.17,9.0,59218.42,0.1,1.1,9.046,8.879,8.606,86535.72,71703.9,57736.07,0.69
2014-09-01,9.1,9.28,9.07,8.98,54277.78,-0.06,-0.66,9.064,8.828,8.557,102913.98,69989.19,56003.25,0.63
2014-08-29,8.68,9.15,9.13,8.61,67798.13,0.41,4.7,8.934,8.771,8.51,98481.41,68867.04,54548.58,0.79
2014-08-28,9.17,9.2,8.72,8.72,86940.06,-0.42,-4.59,8.82,8.707,8.456,92833.33,68916.56,52516.64,9.65
2014-08-27,9.6,9.65,9.14,9.06,164444.22,-0.12,-1.3,8.814,8.663,8.433,82545.78,64624.03,49669.53,18.26
2014-08-26,8.51,9.26,9.26,8.47,141109.69,0.84,9.98,8.712,8.579,8.39,56872.07,53389.35,43307.13,15.66
2014-08-25,8.56,8.61,8.42,8.4,32114.95,-0.14,-1.64,8.592,8.48,8.337,37064.4,45358.09,38243.81,3.57
2014-08-22,8.67,8.77,8.56,8.5,39557.73,-0.13,-1.5,8.608,8.473,8.328,39252.67,49558.92,38908.17,4.39
2014-08-21,8.61,8.79,8.69,8.61,35502.32,0.06,0.69,8.594,8.433,8.308,44999.8,47246.53,37955.11,3.94
2014-08-20,8.67,8.72,8.63,8.59,36075.66,-0.03,-0.35,8.512,8.377,8.284,46702.27,45436.85,37965.12,4.0
2014-08-19,8.5,8.72,8.66,8.48,42071.36,0.16,1.88,8.446,8.332,8.252,49906.63,43768.24,36774.89,4.67
