date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-12-10,17.7,17.7,17.49,17.15,82530.77,-0.48,-2.67,17.086,16.628,16.508,67757.53,57358.53,49695.75,0.82
2015-12-09,16.99,18.36,17.98,16.45,137175.92,1.27,7.6,16.958,16.498,16.466,63726.08,52878.89,48185.75,1.36
2015-12-08,16.68,17.0,16.72,16.56,40556.68,0.12,0.72,16.696,16.33,16.403,47815.44,42113.47,43522.32,0.4
2015-12-07,16.58,16.94,16.6,16.45,29550.82,-0.05,-0.3,16.664,16.283,16.412,49953.58,41639.87,45731.94,0.29
2015-12-04,16.61,17.2,16.64,16.55,48973.46,-0.19,-1.13,16.458,16.281,16.414,49300.34,43111.11,47626.95,0.49
2015-12-03,16.72,17.25,16.85,16.4,62373.51,0.24,1.45,16.17,16.274,16.425,46959.53,41569.12,48413.57,0.62
2015-12-02,16.42,16.9,16.67,16.1,57622.73,0.13,0.79,16.038,16.254,16.422,42031.7,40103.55,49678.82,0.57
2015-12-01,15.9,16.6,16.56,15.25,51247.38,1.02,6.56,15.964,16.27,16.447,36411.5,42288.46,53127.26,0.51
2015-11-30,15.19,15.6,15.57,14.8,26284.61,0.36,2.37,15.902,16.23,16.467,33326.15,40881.0,55790.68,0.26
2015-11-27,16.23,16.28,15.2,15.18,37269.41,-1.09,-6.69,16.104,16.303,16.474,36921.88,40979.32,59320.23,0.37
2015-11-26,16.33,16.45,16.19,16.13,37734.36,-0.11,-0.68,16.378,16.388,16.462,36178.7,42032.97,59003.71,0.37
2015-11-25,16.19,16.39,16.3,16.13,29521.76,0.04,0.25,16.47,16.434,16.383,38175.4,43492.61,58046.65,0.29
2015-11-24,16.49,16.55,16.25,16.0,35820.61,-0.32,-1.93,16.576,16.475,16.291,48165.42,44931.17,58067.76,0.36
2015-11-23,16.45,17.05,16.58,16.45,44263.25,0.01,0.06,16.558,16.54,16.221,48435.85,49824.01,57417.56,0.44
2015-11-20,16.6,16.8,16.57,16.43,33553.53,-0.08,-0.48,16.502,16.547,16.146,45036.75,52142.8,57156.37,0.33
2015-11-19,16.65,16.74,16.65,16.27,47717.83,-0.16,-0.95,16.398,16.576,16.059,47887.24,55258.02,57021.99,0.47
2015-11-18,16.17,16.95,16.83,16.08,79471.89,0.67,4.15,16.398,16.59,15.953,48809.81,59254.1,56009.6,0.79
2015-11-17,16.4,16.48,16.16,16.03,37172.73,-0.14,-0.86,16.374,16.623,15.814,41696.91,63966.06,54827.07,0.37
2015-11-16,15.9,16.34,16.3,15.85,27267.79,0.25,1.56,16.522,16.704,15.771,51212.17,70700.37,55301.59,0.27
2015-11-13,16.62,16.62,16.05,15.98,47805.95,-0.59,-3.55,16.592,16.644,15.722,59248.84,77661.15,55904.24,0.47
2015-11-12,16.73,17.17,16.65,16.43,52330.71,-0.06,-0.36,16.754,16.535,15.702,62628.79,75974.46,57277.32,0.52
2015-11-11,16.68,16.85,16.71,16.51,43907.39,-0.14,-0.83,16.782,16.332,15.611,69698.38,72600.7,56235.37,0.44
2015-11-10,16.41,17.5,16.9,16.41,84749.03,0.26,1.56,16.872,16.106,15.497,86235.2,71204.36,55353.25,0.84
2015-11-09,16.78,16.86,16.65,16.4,67451.14,-0.21,-1.25,16.886,15.902,15.395,90188.56,65011.1,52629.03,0.67
2015-11-06,16.85,16.99,16.86,16.66,64705.7,0.1,0.6,16.696,15.745,15.293,96073.46,62169.95,52330.33,0.64
2015-11-05,16.77,17.18,16.79,16.64,87678.63,-0.37,-2.16,16.316,15.541,15.154,89320.12,58785.95,50726.45,0.87
2015-11-04,16.77,17.48,17.16,16.44,126591.48,0.21,1.24,15.882,15.316,15.017,75503.02,52765.11,48335.74,1.26
2015-11-03,16.2,17.18,16.97,15.77,104515.86,1.28,8.16,15.34,15.004,14.844,56173.52,45688.09,43206.59,1.04
2015-11-02,14.7,16.45,15.7,14.66,96875.61,0.75,5.02,14.918,14.838,14.68,39833.64,39902.8,40551.77,0.96
2015-10-30,14.58,15.1,14.96,14.51,30939.02,0.34,2.33,14.794,14.799,14.593,28266.44,34147.34,38548.38,0.31
2015-10-29,14.55,14.88,14.62,14.47,18593.11,0.17,1.18,14.766,14.868,14.504,28251.79,38580.18,38773.98,0.18
2015-10-28,14.8,14.95,14.45,14.38,29943.98,-0.42,-2.82,14.75,14.889,14.435,30027.2,39870.05,39433.05,0.3
2015-10-27,14.99,14.99,14.86,14.22,22816.48,-0.2,-1.33,14.668,14.887,14.361,35202.66,39502.14,40234.7,0.23
2015-10-26,15.03,15.2,15.08,14.76,39039.61,0.27,1.82,14.758,14.887,14.289,39971.97,40246.97,41144.99,0.39
2015-10-23,14.57,14.83,14.82,14.4,30865.77,0.3,2.07,14.804,14.841,14.206,40028.23,42490.71,41383.11,0.31
2015-10-22,14.01,14.55,14.54,14.0,27470.14,0.51,3.63,14.97,14.766,14.121,48908.57,42666.94,41412.93,0.27
2015-10-21,15.4,15.48,14.04,13.9,55821.3,-1.29,-8.41,15.028,14.717,14.051,49712.9,43906.38,42931.11,0.55
2015-10-20,15.05,15.35,15.31,14.91,46663.01,0.0,0.0,15.106,14.683,14.027,43801.61,40725.1,42358.24,0.46
2015-10-19,15.5,15.8,15.31,15.05,39320.93,-0.28,-1.8,15.016,14.522,13.884,40521.96,41200.73,42588.03,0.39
2015-10-16,15.39,15.92,15.65,15.28,75267.49,0.84,5.67,14.878,14.387,13.748,44953.19,42949.43,43565.88,0.75
2015-10-15,14.4,14.83,14.83,14.29,31491.78,0.4,2.77,14.562,14.14,13.647,36425.31,38967.77,41755.88,0.31
2015-10-14,14.8,14.83,14.43,14.4,26264.86,-0.42,-2.83,14.406,13.981,13.593,38099.86,38996.06,42846.38,0.26
2015-10-13,14.55,15.05,14.86,14.45,30264.76,0.25,1.71,14.26,13.835,13.566,37648.58,40967.27,45468.9,0.3
2015-10-12,14.19,14.79,14.62,14.02,61477.05,0.55,3.91,14.028,13.69,13.499,41879.5,42043.01,46962.36,0.61
2015-10-09,14.03,14.13,14.07,13.86,32628.1,0.02,0.14,13.896,13.57,13.411,40945.66,40275.5,46775.86,0.32
2015-10-08,14.08,14.2,14.05,13.9,39864.52,0.35,2.56,13.718,13.475,13.344,41510.23,40158.91,50386.72,0.4
2015-09-30,13.69,13.89,13.7,13.55,24008.46,-0.03,-0.22,13.556,13.384,13.348,39892.26,41955.85,55288.35,0.24
2015-09-29,13.7,14.27,13.7,13.56,51419.36,-0.25,-1.79,13.41,13.371,13.456,44285.95,43991.39,63478.36,0.51
2015-09-28,13.21,13.97,13.96,12.9,56807.87,0.8,6.08,13.352,13.246,13.553,42206.52,43975.33,72382.7,0.56
2015-09-25,13.12,13.24,13.18,12.9,35450.94,-0.05,-0.38,13.244,13.108,13.568,39605.35,44182.34,80354.4,0.35
2015-09-24,12.94,13.25,13.24,12.93,31774.65,0.27,2.08,13.232,13.154,13.598,38807.59,44544.0,88768.59,0.32
2015-09-23,13.15,13.22,12.97,12.85,45976.95,-0.43,-3.21,13.212,13.204,13.684,44019.44,46696.7,96850.14,0.46
2015-09-22,13.42,13.65,13.41,13.27,41022.2,-0.02,-0.15,13.332,13.297,13.864,43696.83,49970.52,110497.66,0.41
2015-09-21,13.1,13.47,13.42,12.88,43801.99,0.3,2.29,13.14,13.308,14.113,45744.15,51881.71,125148.32,0.43
2015-09-18,13.16,13.31,13.12,12.92,31462.18,-0.02,-0.15,12.972,13.251,14.412,48759.33,53276.22,139215.17,0.31
2015-09-17,13.3,13.71,13.14,13.13,57833.86,-0.42,-3.1,13.076,13.212,14.638,50280.4,60614.54,151808.7,0.57
2015-09-16,12.72,13.71,13.57,12.5,44363.91,1.1,8.82,13.196,13.312,14.782,49373.96,68620.86,165483.68,0.44
2015-09-15,12.45,13.02,12.45,12.3,51258.8,-0.17,-1.35,13.262,13.54,14.86,56244.22,82965.34,168389.57,0.51
2015-09-14,13.91,13.95,12.58,12.4,58877.91,-1.09,-7.97,13.476,13.86,14.97,58019.27,100790.06,169324.39,0.58
2015-09-11,13.61,13.87,13.64,13.3,39067.5,-0.11,-0.8,13.53,14.028,15.065,57793.11,116526.45,169665.16,0.39
2015-09-10,13.8,14.2,13.74,13.4,53301.66,-0.18,-1.29,13.348,14.042,15.091,70948.68,132993.18,172322.49,0.53
2015-09-09,13.6,14.12,13.9,13.5,78715.23,0.4,2.96,13.428,14.163,15.15,87867.76,147003.59,176566.02,0.78
2015-09-08,12.85,13.55,13.52,12.54,60134.07,0.67,5.21,13.818,14.43,15.186,109686.46,171024.8,178333.49,0.6
2015-09-07,13.0,13.48,12.85,12.5,57747.11,0.12,0.94,14.244,14.917,15.209,143560.85,198414.92,179130.32,0.57
2015-09-02,12.73,14.39,12.73,12.73,104845.32,-1.41,-9.97,14.526,15.572,15.26,175259.79,225154.11,178046.66,1.04
2015-09-01,15.6,15.63,14.14,14.14,137897.05,-1.57,-9.99,14.736,16.063,15.313,195037.67,243002.86,177155.17,1.37
2015-08-31,15.15,16.35,15.85,15.06,187808.73,0.2,1.28,14.898,16.251,15.317,206139.42,262346.49,174893.13,1.86
2015-08-28,14.2,15.65,15.65,13.6,229506.06,1.42,9.98,15.042,16.179,15.172,232363.15,253813.8,167949.45,2.28
2015-08-27,14.27,14.53,14.26,12.8,216241.81,0.4,2.89,15.59,16.08,15.037,253268.99,237858.71,158989.52,2.15
2015-08-26,15.0,16.1,13.78,13.75,203734.72,-1.22,-8.13,16.618,16.102,14.968,275048.42,222803.86,151674.3,2.02
2015-08-25,15.73,17.47,14.95,14.92,193405.77,-1.63,-9.83,17.39,16.139,14.934,290968.04,211651.81,145134.1,1.92
2015-08-24,17.6,17.87,16.57,16.57,318927.38,-1.84,-9.99,17.604,16.137,14.806,318553.57,206128.45,141442.05,3.17
2015-08-21,18.82,19.73,18.39,17.85,334035.28,-1.01,-5.21,17.316,15.941,14.599,275264.45,185642.18,130515.96,3.32
2015-08-20,17.8,19.4,19.4,17.44,325138.97,1.76,9.98,16.57,15.501,14.37,222448.43,159845.71,120195.08,3.23
2015-08-19,15.58,17.64,17.64,14.51,283332.78,1.6,9.97,15.586,14.947,14.107,170559.3,130939.21,110396.94,2.81
2015-08-18,15.03,16.61,16.02,14.95,331333.44,0.92,6.09,14.888,14.563,13.91,132335.58,111307.49,101696.48,3.29
2015-08-17,14.58,15.15,15.13,14.19,102481.79,0.47,3.21,14.67,14.383,13.793,93703.33,87439.77,89694.21,1.02
2015-08-14,14.56,14.82,14.66,14.43,69955.19,0.16,1.1,14.566,14.165,13.724,96019.9,82085.1,90685.55,0.69
2015-08-13,14.01,14.55,14.48,13.89,65693.28,0.33,2.33,14.432,13.994,13.677,97242.99,80120.33,91927.79,0.65
2015-08-12,14.61,14.82,14.15,14.11,92214.2,-0.76,-5.1,14.308,13.833,13.607,91319.12,80544.74,93804.82,0.92
2015-08-11,14.5,15.1,14.93,14.2,138172.2,0.32,2.19,14.238,13.728,13.524,90279.41,78616.4,95629.56,1.37
2015-08-10,14.3,14.7,14.61,13.99,114064.63,0.62,4.43,14.096,13.474,13.464,81176.2,76755.65,98529.3,1.13
2015-08-07,13.91,14.24,13.99,13.87,76070.66,0.12,0.86,13.764,13.256,13.451,68150.3,75389.74,104851.42,0.76
2015-08-06,13.6,14.15,13.86,13.6,36073.92,0.06,0.43,13.556,13.239,13.404,62997.67,80544.44,108242.13,0.36
2015-08-05,13.9,14.37,13.8,13.77,87015.63,-0.41,-2.88,13.358,13.267,13.304,69770.35,89854.67,111721.23,0.86
2015-08-04,12.95,14.26,14.22,12.95,92656.15,1.26,9.72,13.218,13.256,13.153,66953.39,92085.47,116056.14,0.92
2015-08-03,12.61,13.2,12.95,12.61,48935.12,0.01,0.08,12.852,13.203,13.042,72335.1,91948.66,120263.52,0.49
2015-07-31,12.72,13.18,12.95,12.7,50307.54,0.12,0.94,12.748,13.282,12.986,82629.19,99286.0,124877.64,0.5
2015-07-30,13.11,13.44,12.87,12.73,69937.3,-0.2,-1.53,12.922,13.359,12.943,98091.21,103735.24,128189.4,0.69
2015-07-29,12.45,13.15,13.1,12.05,72930.84,0.74,5.99,13.176,13.38,12.969,109938.99,107064.91,129498.44,0.72
2015-07-28,11.88,12.65,12.39,11.45,119564.69,-0.04,-0.32,13.294,13.32,13.037,117217.54,112642.73,131824.79,1.19
2015-07-27,13.4,13.77,12.43,12.43,100405.59,-1.38,-9.99,13.554,13.453,13.178,111562.22,120302.95,131941.9,1.0
2015-07-24,14.2,14.29,13.82,13.72,127617.62,-0.31,-2.19,13.816,13.646,13.267,115942.82,134313.1,134533.77,1.27
2015-07-23,13.63,14.23,14.14,13.6,129176.22,0.46,3.36,13.796,13.569,13.32,109379.27,135939.83,135374.38,1.28
2015-07-22,13.66,13.94,13.69,13.24,109323.6,-0.01,-0.07,13.584,13.341,13.439,104190.84,133587.79,134948.37,1.09
2015-07-21,13.42,13.85,13.69,13.33,91288.08,-0.06,-0.44,13.346,13.05,13.627,108067.91,140026.82,135852.45,0.91
2015-07-20,13.67,13.94,13.74,13.31,122308.56,0.0,0.0,13.352,12.88,13.794,129043.67,148578.38,138581.14,1.21
2015-07-17,13.13,13.89,13.72,13.01,94799.87,0.7,5.38,13.476,12.689,13.957,152683.38,150469.27,137648.99,0.94
2015-07-16,12.31,13.3,13.08,12.15,103234.07,0.57,4.56,13.342,12.527,14.228,162500.38,152643.56,138851.08,1.02
2015-07-15,13.5,13.54,12.5,12.5,128708.96,-1.22,-8.89,13.098,12.558,14.555,162984.75,151931.96,140510.22,1.28
2015-07-14,13.99,14.84,13.72,13.5,196166.89,-0.64,-4.46,12.754,12.753,14.924,171985.73,151006.85,143518.27,1.95
2015-07-13,13.4,14.36,14.36,13.2,240507.12,1.31,10.04,12.408,12.902,15.27,168113.09,143580.86,144533.51,2.39
2015-07-10,12.24,13.05,13.05,12.02,143884.88,1.19,10.03,11.902,12.888,15.561,148255.15,134754.44,141524.48,1.43
2015-07-09,10.67,11.86,11.86,10.67,105655.92,1.08,10.02,11.712,13.07,15.903,142786.73,134808.92,142014.94,1.05
2015-07-08,10.78,11.2,10.78,10.78,173713.84,-1.2,-10.02,12.018,13.537,16.312,140879.16,136308.95,147001.54,1.72
2015-07-07,11.51,12.4,11.99,11.16,176803.69,0.14,1.18,12.752,14.203,16.749,130027.97,131678.07,146242.52,1.76
2015-07-06,13.32,13.32,11.83,10.98,141217.44,-0.29,-2.39,13.396,14.707,17.147,119048.62,128583.9,152001.08,1.4
2015-07-03,13.12,13.44,12.1,12.1,116542.78,-1.25,-9.36,13.874,15.225,17.543,121253.72,124828.71,160240.39,1.16
2015-07-02,14.33,14.58,13.39,13.2,96118.05,-1.08,-7.46,14.428,15.928,17.836,126831.12,125058.61,161452.39,0.95
2015-07-01,15.1,15.47,14.45,14.4,119457.87,-0.78,-5.12,15.056,16.551,18.085,131738.74,129088.48,164642.31,1.19
2015-06-30,14.01,15.34,15.21,13.53,121906.98,1.0,7.04,15.654,17.094,18.299,133328.18,136029.69,168533.52,1.21
2015-06-29,15.35,15.5,14.22,13.7,152242.91,-0.66,-4.43,16.018,17.637,18.439,138119.17,145486.16,168216.74,1.51
2015-06-26,16.0,16.19,14.87,14.86,144429.77,-1.64,-9.93,16.576,18.233,18.577,128403.7,148294.52,165379.02,1.43
2015-06-25,17.4,17.6,16.53,16.5,120656.16,-0.9,-5.16,17.428,18.735,18.685,123286.09,149220.96,166955.65,1.2
2015-06-24,17.1,17.49,17.44,16.91,127405.09,0.41,2.41,18.046,19.087,18.763,126438.22,157694.14,167012.86,1.26
2015-06-23,16.78,17.08,17.03,15.71,145861.94,0.02,0.12,18.534,19.294,18.798,138731.2,160806.97,168830.99,1.45
2015-06-19,18.8,18.8,17.01,17.01,103665.55,-1.89,-10.0,19.256,19.586,18.839,152853.15,175418.27,168710.78,1.03
2015-06-18,19.7,20.1,19.13,18.87,118841.73,-0.47,-2.4,19.89,19.861,18.857,168185.34,195652.07,170609.82,1.18
2015-06-17,19.82,19.9,19.62,18.75,136416.81,-0.27,-1.36,20.042,19.744,18.749,175155.83,197846.17,170189.66,1.35
2015-06-16,20.5,21.03,19.88,19.6,188869.95,-0.76,-3.68,20.128,19.618,18.592,188950.05,200196.13,168627.31,1.88
2015-06-15,20.15,21.16,20.64,19.86,216471.73,0.46,2.28,20.054,19.504,18.417,182882.74,201037.35,163282.66,2.15
2015-06-12,20.2,20.78,20.18,20.0,180326.48,0.29,1.46,19.916,19.24,18.18,197983.38,190947.32,155235.32,1.79
2015-06-11,20.06,20.09,19.89,19.37,153694.16,-0.16,-0.8,19.832,18.921,17.968,223118.79,182463.51,150142.89,1.53
2015-06-10,19.41,20.6,20.05,19.14,205387.92,0.54,2.77,19.446,18.634,17.795,220536.52,184690.34,145711.85,2.04
2015-06-09,19.98,20.04,19.51,19.18,158533.41,-0.44,-2.21,19.108,18.438,17.634,211442.21,176331.59,139417.7,1.57
2015-06-08,19.96,20.55,19.95,19.42,291974.94,0.19,0.96,18.954,18.301,17.493,219191.96,176855.0,135037.63,2.9
2015-06-05,18.15,19.76,19.76,18.05,306003.53,1.8,10.02,18.564,18.091,17.324,183911.25,162003.28,124326.92,3.04
2015-06-04,18.36,18.47,17.96,16.91,140782.81,-0.4,-2.18,18.01,17.852,17.143,141808.23,145567.57,112284.28,1.4
2015-06-03,18.8,18.98,18.36,17.83,159916.38,-0.38,-2.03,17.822,17.754,17.033,148844.15,142533.14,109013.14,1.59
2015-06-02,18.06,18.83,18.74,17.81,197282.14,0.74,4.11,17.768,17.566,16.942,141220.96,137058.48,105525.72,1.96
2015-06-01,17.07,18.1,18.0,16.85,115571.41,1.01,5.95,17.648,17.33,16.866,134518.05,125527.96,102253.58,1.15
2015-05-29,17.06,17.35,16.99,16.51,95488.4,-0.03,-0.18,17.618,17.12,16.894,140095.31,119523.33,104792.61,0.95
2015-05-28,18.05,18.75,17.02,16.7,175962.44,-1.07,-5.92,17.694,17.015,16.948,149326.92,117822.26,105575.34,1.75
2015-05-27,18.16,18.16,18.09,17.68,121800.42,-0.05,-0.28,17.686,16.956,16.992,136222.13,106733.37,100961.49,1.21
2015-05-26,17.97,18.26,18.14,17.52,163767.58,0.29,1.62,17.364,16.829,16.979,132896.0,102503.81,102375.6,1.63
2015-05-25,17.3,17.86,17.85,17.2,143457.72,0.48,2.76,17.012,16.684,17.005,116537.87,93220.25,102969.78,1.42
2015-05-22,17.05,17.48,17.37,16.8,141646.44,0.39,2.3,16.622,16.556,17.002,98951.35,86650.55,101017.59,1.41
2015-05-21,16.48,17.0,16.98,16.21,110438.48,0.5,3.03,16.336,16.434,17.05,86317.6,79000.98,102633.18,1.1
2015-05-20,16.4,16.7,16.48,16.35,105169.8,0.1,0.61,16.226,16.311,17.099,77244.62,75493.13,105447.34,1.04
2015-05-19,16.0,16.44,16.38,15.95,81976.92,0.48,3.02,16.294,16.318,17.144,72111.62,73992.95,104618.41,0.81
2015-05-18,15.85,16.2,15.9,15.69,55525.11,-0.04,-0.25,16.356,16.402,17.189,69902.63,78979.2,104242.79,0.55
2015-05-15,16.42,16.42,15.94,15.77,78477.7,-0.49,-2.98,16.49,16.667,17.281,74349.75,90061.88,104859.12,0.78
2015-05-14,16.85,16.91,16.43,16.22,65073.55,-0.39,-2.32,16.532,16.88,17.353,71684.36,93328.42,102777.02,0.65
2015-05-13,16.69,16.94,16.82,16.44,79504.84,0.13,0.78,16.396,17.028,17.395,73741.64,95189.61,102121.05,0.79
2015-05-12,16.58,16.93,16.69,16.56,70931.93,0.12,0.72,16.342,17.129,17.452,75874.28,102247.39,101393.98,0.7
2015-05-11,16.4,16.59,16.57,16.21,77760.73,0.42,2.6,16.448,17.325,17.532,88055.77,112719.31,102504.18,0.77
2015-05-08,15.94,16.2,16.15,15.85,65150.73,0.4,2.54,16.844,17.447,17.581,105774.01,115384.62,101265.19,0.65
2015-05-07,16.51,16.51,15.75,15.71,75359.98,-0.8,-4.83,17.228,17.665,17.64,114972.49,126265.38,101443.81,0.75
2015-05-06,17.18,17.26,16.55,16.48,90168.01,-0.67,-3.89,17.66,17.886,17.744,116637.57,135401.54,102291.01,0.9
2015-05-05,18.53,18.53,17.22,16.9,131839.41,-1.33,-7.17,17.916,17.969,17.788,128620.51,135243.86,101011.91,1.31
2015-05-04,18.06,18.68,18.55,18.05,166351.94,0.48,2.66,18.202,17.976,17.785,137382.84,129506.38,97417.26,1.65
2015-04-30,17.79,18.17,18.07,17.71,111143.11,0.16,0.89,18.05,17.895,17.711,124995.23,119656.35,91800.04,1.1
2015-04-29,17.64,17.98,17.91,17.31,83685.39,0.08,0.45,18.102,17.826,17.659,137558.27,112225.62,89410.63,0.83
2015-04-28,18.65,18.65,17.83,17.6,150082.7,-0.82,-4.4,18.112,17.762,17.615,154165.51,109052.5,89583.72,1.49
2015-04-27,17.9,18.88,18.65,17.65,175651.05,0.86,4.83,18.022,17.774,17.6,141867.21,100540.56,86077.24,1.74
2015-04-24,18.15,18.27,17.79,17.51,104413.9,-0.54,-2.95,17.75,17.739,17.521,121629.92,92289.05,80993.2,1.04
2015-04-23,17.9,18.46,18.33,17.89,173958.31,0.37,2.06,17.74,17.715,17.499,114317.47,87145.76,82302.52,1.73
2015-04-22,17.43,18.27,17.96,17.37,166721.59,0.58,3.34,17.55,17.614,17.386,86892.96,76622.23,76328.14,1.66
2015-04-21,17.21,17.53,17.38,17.01,88591.2,0.09,0.52,17.412,17.602,17.303,63939.48,69180.48,71403.48,0.88
2015-04-20,17.73,18.09,17.29,17.08,74464.59,-0.45,-2.54,17.526,17.607,17.267,59213.91,66779.95,70956.89,0.74
2015-04-17,17.51,17.87,17.74,17.46,67851.65,0.36,2.07,17.728,17.594,17.228,62948.19,65328.14,70993.96,0.67
2015-04-16,17.01,17.5,17.38,16.88,36835.79,0.11,0.64,17.69,17.526,17.143,59974.06,63943.74,70569.96,0.37
2015-04-15,17.93,17.93,17.27,17.06,51954.19,-0.68,-3.79,17.678,17.492,17.087,66351.5,66595.65,71713.03,0.52
2015-04-14,18.19,18.3,17.95,17.74,64963.32,-0.35,-1.91,17.792,17.468,17.026,74421.48,70114.95,73162.72,0.64
